0.027059,-42.332001,-17.966000,13.426000,-6.213066e-01,-3.433253e-01,9.529831e-02,6.207771e-04,2.490834e-03,-1.479190e-04,-2.766643e-01,-1.529021e-01,4.244141e-02,-1.324350e+01,1.149045e+00,6.336574e-01,-1.762131e-01,2.935776e+00,1.526972e+00,3.868496e-01,1.633231e+00,3.042035e+00,4.182158e+00,145,94,35,98,148,181,0.925243,0.220868,0.308453,0.030396,0.767282,-0.640589,-0.378156,0.602076,0.703209,0.000570,-0.002388,0.000000,0.002224,-0.000467,-0.000454,0.001573,0.001471,-0.000413,4.850802e-04,1.618155e-03,6.806480e-04 
0.027157,-42.332001,-17.966999,13.426000,-6.213327e-01,-3.433041e-01,9.523591e-02,4.850802e-04,1.618155e-03,6.806480e-04,-2.936310e-01,-1.622767e-01,4.504202e-02,-1.324350e+01,1.149174e+00,6.341416e-01,-1.765948e-01,2.936198e+00,1.527302e+00,3.856988e-01,1.632810e+00,3.041705e+00,4.183309e+00,145,94,35,98,148,181,0.925238,0.220866,0.308469,0.030407,0.767285,-0.640585,-0.378167,0.602073,0.703205,-0.000193,-0.000046,0.000612,0.000401,0.000096,0.000134,-0.000440,-0.000105,-0.000147,-4.700736e-04,1.839072e-03,-5.118744e-04 
0.021736,-42.331001,-17.966999,13.427000,-6.213294e-01,-3.433183e-01,9.522985e-02,-4.700736e-04,1.839072e-03,-5.118744e-04,-3.048908e-01,-1.684983e-01,4.676778e-02,-1.324350e+01,1.149742e+00,6.340355e-01,-1.758681e-01,2.936303e+00,1.526169e+00,3.864761e-01,1.632705e+00,3.042839e+00,4.182531e+00,145,94,35,98,148,181,0.925234,0.220883,0.308469,0.030387,0.767296,-0.640573,-0.378179,0.602053,0.703216,-0.000177,0.000743,0.000000,-0.000920,0.000508,0.000565,-0.000508,-0.000920,0.000515,-1.215786e-04,2.027250e-03,-3.205354e-04 
0.027044,-42.330002,-17.965000,13.425000,-6.213133e-01,-3.433239e-01,9.524793e-02,-1.215786e-04,2.027250e-03,-3.205354e-04,-3.217725e-01,-1.778267e-01,4.935576e-02,-1.324350e+01,1.149503e+00,6.339328e-01,-1.760163e-01,2.936143e+00,1.526476e+00,3.865322e-01,1.632864e+00,3.042531e+00,4.182475e+00,145,94,35,98,148,181,0.925252,0.220853,0.308436,0.030385,0.767300,-0.640568,-0.378134,0.602059,0.703235,0.000672,-0.001102,-0.001228,-0.000058,0.000158,0.000186,0.001640,0.000203,0.000708,-5.412103e-04,1.632768e-03,-7.243654e-04 
0.021746,-42.330002,-17.965000,13.424000,-6.213135e-01,-3.432851e-01,9.523382e-02,-5.412103e-04,1.632768e-03,-7.243654e-04,-3.358434e-01,-1.856011e-01,5.151252e-02,-1.324350e+01,1.149755e+00,6.340977e-01,-1.757479e-01,2.936409e+00,1.526086e+00,3.866206e-01,1.632598e+00,3.042922e+00,4.182387e+00,145,94,35,98,148,181,0.925256,0.220837,0.308436,0.030399,0.767299,-0.640568,-0.378124,0.602065,0.703235,0.000177,-0.000743,0.000000,0.000616,-0.000024,0.000000,0.000484,0.000304,0.000000,1.358671e-04,6.884856e-04,-7.304813e-04 
0.027055,-42.330002,-17.965000,13.422000,-6.213168e-01,-3.432798e-01,9.521904e-02,1.358671e-04,6.884856e-04,-7.304813e-04,-3.528643e-01,-1.950053e-01,5.412104e-02,-1.324350e+01,1.149355e+00,6.346546e-01,-1.757169e-01,2.937039e+00,1.526639e+00,3.866300e-01,1.631969e+00,3.042369e+00,4.182378e+00,145,94,35,98,148,181,0.925264,0.220804,0.308436,0.030425,0.767298,-0.640568,-0.378103,0.602079,0.703235,0.000285,-0.001194,0.000000,0.000990,-0.000039,0.000000,0.000777,0.000488,0.000000,-3.157891e-05,8.581384e-04,-2.932654e-04 
0.027350,-42.328999,-17.965000,13.423000,-6.213234e-01,-3.432693e-01,9.518951e-02,-3.157891e-05,8.581384e-04,-2.932654e-04,-3.698283e-01,-2.043775e-01,5.672000e-02,-1.324350e+01,1.149467e+00,6.345334e-01,-1.759246e-01,2.936840e+00,1.526646e+00,3.862598e-01,1.632168e+00,3.042361e+00,4.182748e+00,145,94,35,98,148,181,0.925260,0.220820,0.308436,0.030405,0.767309,-0.640556,-0.378114,0.602059,0.703246,-0.000141,0.000590,0.000000,-0.000731,0.000405,0.000451,-0.000403,-0.000733,0.000410,4.215366e-04,1.110227e-03,-3.415825e-05 
0.021749,-42.331001,-17.965000,13.424000,-6.213072e-01,-3.432748e-01,9.520757e-02,4.215366e-04,1.110227e-03,-3.415825e-05,-3.839152e-01,-2.121606e-01,5.887864e-02,-1.324350e+01,1.149165e+00,6.343923e-01,-1.761135e-01,2.936625e+00,1.527032e+00,3.863367e-01,1.632383e+00,3.041976e+00,4.182671e+00,145,94,35,98,148,181,0.925256,0.220837,0.308436,0.030405,0.767289,-0.640580,-0.378123,0.602079,0.703224,-0.000177,0.000743,0.000000,-0.000008,-0.000944,-0.001131,-0.000435,0.000931,-0.001030,9.906872e-04,1.191757e-03,1.643769e-05 
0.027604,-42.330002,-17.964001,13.422000,-6.213297e-01,-3.432796e-01,9.521574e-02,9.906872e-04,1.191757e-03,1.643769e-05,-4.008639e-01,-2.215246e-01,6.147594e-02,-1.324350e+01,1.148865e+00,6.343521e-01,-1.761590e-01,2.936566e+00,1.527342e+00,3.865793e-01,1.632441e+00,3.041666e+00,4.182428e+00,145,94,35,98,148,181,0.925269,0.220806,0.308419,0.030414,0.767296,-0.640572,-0.378091,0.602082,0.703239,0.000469,-0.001124,-0.000602,0.000337,0.000248,0.000314,0.001175,0.000096,0.000550,5.267560e-04,2.024162e-03,-1.718588e-03 
0.021783,-42.328999,-17.964001,13.422000,-6.213267e-01,-3.432550e-01,9.519557e-02,5.267560e-04,2.024162e-03,-1.718588e-03,-4.149400e-01,-2.293010e-01,6.363259e-02,-1.324350e+01,1.149138e+00,6.338073e-01,-1.750807e-01,2.936291e+00,1.526075e+00,3.885795e-01,1.632717e+00,3.042932e+00,4.180428e+00,145,94,35,98,148,181,0.925269,0.220806,0.308419,0.030408,0.767306,-0.640559,-0.378091,0.602068,0.703250,0.000000,0.000000,0.000000,-0.000304,0.000484,0.000566,-0.000024,-0.000617,0.000515,-1.590010e-04,1.589702e-03,-1.394643e-04 
0.027100,-42.328999,-17.962999,13.417000,-6.213138e-01,-3.432553e-01,9.519888e-02,-1.590010e-04,1.589702e-03,-1.394643e-04,-4.318099e-01,-2.386211e-01,6.621744e-02,-1.324350e+01,1.149526e+00,6.340685e-01,-1.760343e-01,2.936289e+00,1.526514e+00,3.863745e-01,1.632719e+00,3.042494e+00,4.182633e+00,145,94,35,98,148,181,0.925293,0.220726,0.308403,0.030464,0.767301,-0.640563,-0.378027,0.602104,0.703254,0.000904,-0.002934,-0.000613,0.002070,-0.000194,-0.000134,0.002380,0.001323,0.000147,7.357168e-04,1.508234e-03,-7.853079e-04 
0.021984,-42.330002,-17.962999,13.416000,-6.213335e-01,-3.432148e-01,9.513109e-02,7.357168e-04,1.508234e-03,-7.853079e-04,-4.458713e-01,-2.463884e-01,6.837035e-02,-1.324350e+01,1.149026e+00,6.340424e-01,-1.755213e-01,2.936417e+00,1.526598e+00,3.877537e-01,1.632590e+00,3.042409e+00,4.181254e+00,145,94,35,98,148,181,0.925297,0.220710,0.308403,0.030484,0.767290,-0.640575,-0.378016,0.602124,0.703243,0.000175,-0.000734,0.000000,0.000910,-0.000504,-0.000561,0.000502,0.000912,-0.000511,6.733254e-04,-4.877261e-04,-6.863157e-04 
0.027121,-42.330002,-17.962999,13.415000,-6.213497e-01,-3.432092e-01,9.511301e-02,6.733254e-04,-4.877261e-04,-6.863157e-04,-4.627702e-01,-2.557226e-01,7.095714e-02,-1.324350e+01,1.149093e+00,6.352297e-01,-1.755473e-01,2.937731e+00,1.526959e+00,3.867287e-01,1.631277e+00,3.042048e+00,4.182279e+00,145,94,35,98,148,181,0.925301,0.220694,0.308403,0.030497,0.767289,-0.640575,-0.378005,0.602131,0.703243,0.000142,-0.000595,0.000000,0.000494,-0.000020,0.000000,0.000387,0.000243,0.000000,8.898819e-04,9.364379e-04,7.641926e-04 
0.027178,-42.328999,-17.962999,13.415000,-6.213530e-01,-3.432040e-01,9.509824e-02,8.898819e-04,9.364379e-04,7.641926e-04,-4.796356e-01,-2.650382e-01,7.353839e-02,-1.324350e+01,1.148969e+00,6.343655e-01,-1.763903e-01,2.936510e+00,1.527422e+00,3.860737e-01,1.632498e+00,3.041586e+00,4.182934e+00,145,94,35,98,148,181,0.925301,0.220694,0.308403,0.030491,0.767300,-0.640563,-0.378006,0.602117,0.703254,0.000000,0.000000,0.000000,-0.000244,0.000388,0.000453,-0.000020,-0.000495,0.000413,-2.621105e-04,1.333173e-03,4.553617e-04 
0.021763,-42.328999,-17.965000,13.415000,-6.213401e-01,-3.432042e-01,9.510155e-02,-2.621105e-04,1.333173e-03,4.553617e-04,-4.909092e-01,-2.712653e-01,7.526391e-02,-1.324350e+01,1.149636e+00,6.341280e-01,-1.762111e-01,2.936301e+00,1.526561e+00,3.859197e-01,1.632707e+00,3.042446e+00,4.183088e+00,145,94,35,98,148,181,0.925291,0.220691,0.308436,0.030512,0.767305,-0.640556,-0.378030,0.602111,0.703246,-0.000481,-0.000115,0.001527,0.001000,0.000239,0.000333,-0.001098,-0.000262,-0.000366,5.656178e-04,1.137541e-03,-7.891920e-04 
0.027097,-42.328999,-17.965000,13.414000,-6.213336e-01,-3.432328e-01,9.508942e-02,5.656178e-04,1.137541e-03,-7.891920e-04,-5.078063e-01,-2.805995e-01,7.784987e-02,-1.324350e+01,1.149128e+00,6.342982e-01,-1.754419e-01,2.936726e+00,1.526527e+00,3.875935e-01,1.632281e+00,3.042481e+00,4.181414e+00,145,94,35,98,148,181,0.925294,0.220675,0.308436,0.030526,0.767305,-0.640556,-0.378019,0.602118,0.703246,0.000142,-0.000596,0.000000,0.000495,-0.000020,0.000000,0.000388,0.000244,0.000000,9.403265e-04,1.240485e-03,-2.070180e-04 
0.022944,-42.328999,-17.966999,13.413000,-6.213369e-01,-3.432275e-01,9.507464e-02,9.403265e-04,1.240485e-03,-2.070180e-04,-5.218927e-01,-2.883809e-01,8.000530e-02,-1.324350e+01,1.148909e+00,6.342267e-01,-1.757639e-01,2.936548e+00,1.526957e+00,3.873092e-01,1.632460e+00,3.042050e+00,4.181698e+00,145,94,35,98,148,181,0.925288,0.220657,0.308469,0.030561,0.767309,-0.640549,-0.378032,0.602119,0.703238,-0.000289,-0.000813,0.001447,0.001531,0.000203,0.000316,-0.000583,0.000039,-0.000347,5.676998e-04,6.054573e-04,-1.479511e-03 
0.027173,-42.328999,-17.968000,13.412000,-6.213338e-01,-3.432508e-01,9.504775e-02,5.676998e-04,6.054573e-04,-1.479511e-03,-5.387985e-01,-2.977204e-01,8.259146e-02,-1.324350e+01,1.149127e+00,6.346508e-01,-1.749506e-01,2.937270e+00,1.526276e+00,3.881623e-01,1.631738e+00,3.042731e+00,4.180845e+00,145,94,35,98,148,181,0.925286,0.220639,0.308486,0.030585,0.767311,-0.640545,-0.378034,0.602123,0.703234,-0.000051,-0.000640,0.000610,0.000893,0.000076,0.000133,-0.000052,0.000138,-0.000146,-7.409386e-04,8.328174e-04,-8.792817e-04 
0.022322,-42.327999,-17.968000,13.417000,-6.213338e-01,-3.432598e-01,9.502693e-02,-7.409386e-04,8.328174e-04,-8.792817e-04,-5.528407e-01,-3.054780e-01,8.473907e-02,-1.324350e+01,1.149912e+00,6.345310e-01,-1.752723e-01,2.937038e+00,1.525722e+00,3.869478e-01,1.631970e+00,3.043286e+00,4.182060e+00,145,94,35,98,148,181,0.925267,0.220720,0.308486,0.030512,0.767324,-0.640533,-0.378087,0.602076,0.703246,-0.000863,0.003617,0.000000,-0.003294,0.000589,0.000548,-0.002378,-0.002076,0.000499,1.412140e-03,-5.439427e-04,-3.170191e-04 
0.027068,-42.326000,-17.968000,13.421000,-6.213045e-01,-3.432864e-01,9.510407e-02,1.412140e-03,-5.439427e-04,-3.170191e-04,-5.697296e-01,-3.148096e-01,8.732428e-02,-1.324350e+01,1.148566e+00,6.354061e-01,-1.757523e-01,2.937864e+00,1.527683e+00,3.867501e-01,1.631143e+00,3.041325e+00,4.182257e+00,145,94,35,98,148,181,0.925252,0.220784,0.308486,0.030445,0.767348,-0.640508,-0.378130,0.602023,0.703268,-0.000569,0.002386,0.000000,-0.002466,0.000854,0.000906,-0.001592,-0.001964,0.000825,1.538743e-03,3.149223e-03,-1.611712e-03 
0.027072,-42.326000,-17.968000,13.423000,-6.212657e-01,-3.433079e-01,9.516974e-02,1.538743e-03,3.149223e-03,-1.611712e-03,-5.866318e-01,-3.241496e-01,8.991347e-02,-1.324350e+01,1.148418e+00,6.332301e-01,-1.750970e-01,2.935643e+00,1.526584e+00,3.896908e-01,1.633364e+00,3.042423e+00,4.179317e+00,145,94,35,98,148,181,0.925244,0.220817,0.308486,0.030418,0.767349,-0.640508,-0.378151,0.602010,0.703268,-0.000285,0.001193,0.000000,-0.000989,0.000039,0.000000,-0.000776,-0.000487,0.000000,8.703276e-04,8.947044e-04,-2.007127e-03 
0.021754,-42.327999,-17.968000,13.427000,-6.212591e-01,-3.433184e-01,9.519928e-02,8.703276e-04,8.947044e-04,-2.007127e-03,-6.007070e-01,-3.319279e-01,9.207030e-02,-1.324350e+01,1.148807e+00,6.346023e-01,-1.749144e-01,2.937227e+00,1.526540e+00,3.885698e-01,1.631781e+00,3.042467e+00,4.180438e+00,145,94,35,98,148,181,0.925229,0.220881,0.308486,0.030378,0.767330,-0.640533,-0.378192,0.602010,0.703246,-0.000709,0.002970,0.000000,-0.001857,-0.000867,-0.001127,-0.001884,0.000016,-0.001027,-1.030225e-03,1.264264e-03,-6.851538e-04 
0.027116,-42.331001,-17.965000,13.435000,-6.212715e-01,-3.433389e-01,9.525178e-02,-1.030225e-03,1.264264e-03,-6.851538e-04,-6.175658e-01,-3.412447e-01,9.465506e-02,-1.324350e+01,1.149970e+00,6.344184e-01,-1.758047e-01,2.936749e+00,1.526031e+00,3.860683e-01,1.632259e+00,3.042977e+00,4.182939e+00,145,94,35,98,148,181,0.925213,0.221014,0.308436,0.030258,0.767295,-0.640580,-0.378239,0.602006,0.703224,-0.000559,0.004902,-0.001836,-0.004423,-0.001294,-0.001760,-0.001721,-0.000150,-0.000798,-3.186969e-04,1.374122e-03,5.566931e-04 
0.021740,-42.333000,-17.965000,13.445000,-6.212934e-01,-3.433374e-01,9.537821e-02,-3.186969e-04,1.374122e-03,5.566931e-04,-6.316207e-01,-3.490117e-01,9.681270e-02,-1.324350e+01,1.149584e+00,6.343496e-01,-1.767837e-01,2.936371e+00,1.527122e+00,3.848207e-01,1.632636e+00,3.041886e+00,4.184187e+00,145,94,34,98,148,181,0.925175,0.221176,0.308436,0.030137,0.767279,-0.640605,-0.378343,0.601967,0.703202,-0.001775,0.007427,0.000000,-0.005553,-0.000723,-0.001128,-0.004784,-0.001806,-0.001027,-3.517820e-04,4.260056e-06,1.457299e-03 
0.027033,-42.333000,-17.968000,13.453000,-6.212860e-01,-3.433894e-01,9.551930e-02,-3.517820e-04,4.260056e-06,1.457299e-03,-6.485259e-01,-3.583553e-01,9.941178e-02,-1.324350e+01,1.149590e+00,6.352678e-01,-1.775851e-01,2.937147e+00,1.528037e+00,3.827370e-01,1.631860e+00,3.040970e+00,4.186271e+00,145,94,34,98,148,181,0.925128,0.221301,0.308486,0.030063,0.767291,-0.640594,-0.378463,0.601906,0.703190,-0.001724,0.004640,0.001841,-0.002757,0.000444,0.000402,-0.004433,-0.002271,-0.000441,1.149175e-03,-1.794656e-03,-8.367503e-04 
0.027328,-42.332001,-17.971001,13.461000,-6.212499e-01,-3.434742e-01,9.561929e-02,1.149175e-03,-1.794656e-03,-8.367503e-04,-6.653730e-01,-3.676696e-01,1.020048e-01,-1.324350e+01,1.148623e+00,6.365040e-01,-1.763936e-01,2.938890e+00,1.528490e+00,3.847527e-01,1.630118e+00,3.040518e+00,4.184255e+00,145,94,34,98,148,181,0.925082,0.221427,0.308536,0.029982,0.767313,-0.640571,-0.378583,0.601831,0.703189,-0.001706,0.004589,0.001823,-0.002968,0.000822,0.000846,-0.004405,-0.002736,-0.000029,1.583231e-03,-1.419192e-03,-4.620421e-04 
